no,id_user,kategori
26035,80875,Toko Kelontong
26036,80871,Cafe
26037,80882,Toko Kelontong
26038,80851,Cafe
26039,80884,Toko Kelontong
26040,80887,Counter pulsa
26041,80883,Olshop
26042,79717,Olshop
26043,80893,Counter pulsa
26044,80895,Olshop
26045,77251,Minimarket
26046,80898,Cafe
26047,80506,Cafe
26048,80907,Cafe
26049,80910,Toko Kelontong
26050,80904,Cafe
26051,80481,Restoran
26052,80923,Toko Kelontong
26053,80885,Counter pulsa
26054,80927,Olshop
26055,80930,Minimarket
26056,80929,Toko Kelontong
26057,80926,Toko Kelontong
26058,80911,Counter pulsa
26059,80932,Kaki Lima
26060,80933,Butik
26061,80934,Counter pulsa
26062,80935,Minimarket
26063,80936,Cafe
26064,80811,Kaki Lima
26065,75150,Warung
26066,79389,Counter pulsa
26067,80938,Olshop
26068,80943,Warung
26069,80945,Toko Kelontong
26070,80944,Toko Kelontong
26071,80949,Kaki Lima
26072,80950,Toko Kelontong
26073,80948,Cafe
26074,80953,Cafe
26075,80954,Cafe
26076,80958,Olshop
26077,80960,Counter pulsa
26078,80963,Olshop
26079,80966,Warung
26080,80974,Olshop
26081,80976,Cafe
26082,80955,Counter pulsa
26083,80982,Minimarket
26084,80779,Toko Kelontong
26085,80996,Butik
26086,80951,Toko Kelontong
26087,81005,Minimarket
26088,62500,Cafe
26089,80719,Butik
26090,81009,Toko Kelontong
26091,81008,Cafe
26092,81013,Cafe
26093,81012,Olshop
26094,81020,Cafe
26095,81026,Counter pulsa
26096,81032,Counter pulsa
26097,78474,Toko Kelontong
26098,80889,Toko Kelontong
26099,79732,Counter pulsa
26100,77320,Toko Kelontong
26101,75561,Toko Kelontong
26102,81043,Butik
26103,52206,Restoran
26104,80890,Cafe
26105,80528,Olshop
26106,81051,Olshop
26107,81055,Butik
26108,81049,Cafe
26109,81056,Cafe
26110,81053,Warung
26111,81064,Counter pulsa
26112,81065,Counter pulsa
26113,81062,Counter pulsa
26114,81054,Counter pulsa
26115,47164,Restoran
26116,81070,Warung
26117,81071,Toko Kelontong
26118,81075,Olshop
26119,81074,Butik
26120,80980,Counter pulsa
26121,81078,Cafe
26122,81081,Counter pulsa
26123,79682,Toko Kelontong
26124,81084,Cafe
26125,81088,Counter pulsa
26126,81089,Minimarket
26127,81090,Counter pulsa
26128,81092,Counter pulsa
26129,80905,Cafe
26130,81098,Cafe
26131,58154,Cafe
26132,81080,Minimarket
26133,81103,Counter pulsa
26134,81102,Cafe
26135,81104,Toko Kelontong
26136,81106,Warung
26137,81109,Kaki Lima
26138,81087,Toko Kelontong
26139,81117,Cafe
26140,18552,Toko Kelontong
26141,81118,Toko Kelontong
26142,81116,Toko Kelontong
26143,81119,Olshop
26144,81112,Counter pulsa
26145,81125,Olshop
26146,81130,Counter pulsa
26147,81131,Butik
26148,81107,Warung
26149,81134,Counter pulsa
26150,81141,Toko Kelontong
26151,81144,Cafe
26152,81120,Cafe
26153,81147,Minimarket
26154,81153,Cafe
26155,81036,Butik
26156,81158,Toko Kelontong
26157,81159,Counter pulsa
26158,75414,Toko Kelontong
26159,81162,Cafe
26160,81165,Kaki Lima
26161,80715,Butik
26162,81171,Counter pulsa
26163,78419,Minimarket
26164,81183,Toko Kelontong
26165,81170,Toko Kelontong
26166,81186,Toko Kelontong
26167,81187,Minimarket
26168,81178,Minimarket
26169,81010,Minimarket
26170,81190,Warung
26171,81197,Cafe
26172,38750,Cafe
26173,81135,Olshop
26174,81136,Toko Kelontong
26175,79548,Toko Kelontong
26176,81204,Cafe
26177,80451,Butik
26178,81207,Cafe
26179,81188,Toko Kelontong
26180,81211,Olshop
26181,81213,Toko Kelontong
26182,79359,Restoran
26183,80778,Warung
26184,81214,Toko Kelontong
26185,37799,Counter pulsa
26186,81220,Olshop
26187,81223,Cafe
26188,81224,Minimarket
26189,81228,Counter pulsa
26190,81229,Toko Kelontong
26191,81231,Toko Kelontong
26192,81232,Warung
26193,81233,Cafe
26194,81219,Restoran
26195,81242,Warung
26196,81155,Warung
26197,81247,Counter pulsa
26198,81077,Warung
26199,81205,Toko Kelontong
26200,81252,Warung
26201,81254,Toko Kelontong
26202,81255,Cafe
26203,81258,Olshop
26204,80649,Olshop
26205,81264,Warung
26206,81266,Butik
26207,81265,Minimarket
26208,81267,Butik
26209,75628,Minimarket
26210,81272,Kaki Lima
26211,53132,Warung
26212,81274,Restoran
26213,81275,Butik
26214,81262,Restoran
26215,81279,Olshop
26216,81283,Cafe
26217,81284,Cafe
26218,81288,Counter pulsa
26219,81291,Counter pulsa
26220,79453,Toko Kelontong
26221,81295,Warung
26222,81296,Counter pulsa
26223,81297,Olshop
26224,81299,Bengkel
26225,81248,Olshop
26226,81301,Counter pulsa
26227,81303,Warung
26228,81305,Cafe
26229,64750,Counter pulsa
26230,81307,Toko Kelontong
26231,81309,Warung
26232,81310,Counter pulsa
26233,81195,Warung
26234,81237,Cafe
26235,81313,Restoran
26236,81316,Toko Kelontong
26237,81236,Counter pulsa
26238,81318,Cafe
26239,81321,Toko Kelontong
26240,81322,Cafe
26241,81329,Toko Kelontong
26242,81331,Cafe
26243,81333,Kaki Lima
26244,81328,Toko Kelontong
26245,81337,Olshop
26246,81346,Toko Kelontong
26247,80111,Olshop
26248,81349,Olshop
26249,81348,Counter pulsa
26250,81319,Counter pulsa
26251,81352,Butik
26252,81353,Minimarket
26253,80915,Olshop
26254,81341,Minimarket
26255,81362,Cafe
26256,81294,Olshop
26257,81364,Cafe
26258,81365,Cafe
26259,81366,Toko Kelontong
26260,78229,Counter pulsa
26261,81367,Warung
26262,81368,Restoran
26263,81007,Toko Kelontong
26264,81151,Olshop
26265,81371,Olshop
26266,81374,Cafe
26267,81376,Minimarket
26268,78495,Counter pulsa
26269,81379,Kaki Lima
26270,81378,Butik
26271,81382,Toko Kelontong
26272,81381,Minimarket
26273,81383,Olshop
26274,81387,Counter pulsa
26275,81393,Warung
26276,81399,Warung
26277,63504,Counter pulsa
26278,81401,Counter pulsa
26279,81402,Toko Kelontong
26280,81404,Toko Kelontong
26281,81406,Cafe
26282,81416,Restoran
26283,81417,Cafe
26284,81418,Toko Kelontong
26285,81425,Toko Kelontong
26286,81426,Olshop
26287,81411,Counter pulsa
26288,81427,Cafe
26289,80576,Counter pulsa
26290,81430,Kaki Lima
26291,81434,Butik
26292,81444,Toko Kelontong
26293,81438,Bengkel
26294,81446,Toko Kelontong
26295,81428,Cafe
26296,81443,Toko Kelontong
26297,81447,Toko Kelontong
26298,81448,Cafe
26299,81456,Toko Kelontong
26300,81268,Cafe
26301,81409,Cafe
26302,81458,Olshop
26303,81462,Toko Kelontong
26304,81470,Toko Kelontong
26305,81149,Butik
26306,81472,Olshop
26307,81473,Counter pulsa
26308,81466,Counter pulsa
26309,81481,Bengkel
26310,81469,Toko Kelontong
26311,81480,Bengkel
26312,81464,Counter pulsa
26313,81485,Counter pulsa
26314,79217,Butik
26315,81490,Cafe
26316,81493,Cafe
26317,81498,Minimarket
26318,81497,Olshop
26319,80703,Counter pulsa
26320,81347,Toko Kelontong
26321,81502,Toko Kelontong
26322,81503,Minimarket
26323,80942,Counter pulsa
26324,81509,Cafe
26325,81121,Cafe
26326,81511,Cafe
26327,81512,Olshop
26328,58885,Cafe
26329,81517,Warung
26330,81388,Counter pulsa
26331,81520,Cafe
26332,81522,Minimarket
26333,81521,Toko Kelontong
26334,81525,Cafe
26335,81278,Minimarket
26336,81530,Cafe
26337,81535,Bengkel
26338,81536,Counter pulsa
26339,81537,Restoran
26340,81538,Olshop
26341,81508,Toko Kelontong
26342,81542,Counter pulsa
26343,81557,Toko Kelontong
26344,81491,Kaki Lima
26345,81560,Toko Kelontong
26346,81221,Toko Kelontong
26347,81564,Toko Kelontong
26348,81565,Olshop
26349,81532,Toko Kelontong
26350,80013,Cafe
26351,81549,Cafe
26352,81569,Cafe
26353,81572,Counter pulsa
26354,81489,Cafe
26355,81457,Olshop
26356,81577,Restoran
26357,81488,Olshop
26358,81581,Cafe
26359,80968,Toko Kelontong
26360,81583,Cafe
26361,81584,Counter pulsa
26362,81588,Olshop
26363,81587,Toko Kelontong
26364,81592,Toko Kelontong
26365,81595,Restoran
26366,81527,Toko Kelontong
26367,81605,Toko Kelontong
26368,81604,Toko Kelontong
26369,81607,Restoran
26370,81603,Olshop
26371,81600,Cafe
26372,81612,Toko Kelontong
26373,81200,Warung
26374,81615,Counter pulsa
26375,81619,Toko Kelontong
26376,81624,Counter pulsa
26377,81623,Minimarket
26378,81568,Toko Kelontong
26379,81629,Counter pulsa
26380,81611,Counter pulsa
26381,81628,Restoran
26382,81437,Olshop
26383,81616,Cafe
26384,81634,Olshop
26385,81636,Butik
26386,81640,Olshop
26387,80869,Toko Kelontong
26388,81647,Olshop
26389,81651,Kaki Lima
26390,81652,Counter pulsa
26391,40772,Toko Kelontong
26392,81653,Restoran
26393,81658,Toko Kelontong
26394,81597,Toko Kelontong
26395,81664,Toko Kelontong
26396,81667,Toko Kelontong
26397,81669,Olshop
26398,81668,Cafe
26399,81665,Butik
26400,81672,Toko Kelontong
26401,18819,Cafe
26402,81673,Toko Kelontong
26403,81675,Restoran
26404,81676,Olshop
26405,81677,Toko Kelontong
26406,81589,Kaki Lima
26407,81681,Toko Kelontong
26408,81674,Olshop
26409,81642,Cafe
26410,81686,Toko Kelontong
26411,81683,Warung
26412,81654,Toko Kelontong
26413,942,Butik
26414,81688,Bengkel
26415,81690,Cafe
26416,81693,Olshop
26417,81099,Cafe
26418,81697,Olshop
26419,81698,Cafe
26420,81692,Butik
26421,81700,Toko Kelontong
26422,81707,Restoran
26423,81716,Toko Kelontong
26424,81720,Cafe
26425,81723,Toko Kelontong
26426,81724,Counter pulsa
26427,81726,Toko Kelontong
26428,81650,Butik
26429,81732,Toko Kelontong
26430,81646,Toko Kelontong
26431,81740,Butik
26432,81739,Warung
26433,81742,Olshop
26434,81731,Cafe
26435,81747,Kaki Lima
26436,81748,Minimarket
26437,81745,Toko Kelontong
26438,81741,Toko Kelontong
26439,81660,Toko Kelontong
26440,81751,Olshop
26441,81752,Toko Kelontong
26442,80438,Toko Kelontong
26443,81753,Counter pulsa
26444,81755,Minimarket
26445,81754,Toko Kelontong
26446,81759,Cafe
26447,81744,Toko Kelontong
26448,81762,Toko Kelontong
26449,81766,Cafe
26450,41040,Cafe
26451,81768,Cafe
26452,81778,Counter pulsa
26453,81574,Toko Kelontong
26454,81687,Cafe
26455,81639,Restoran
26456,81781,Cafe
26457,81779,Toko Kelontong
26458,81782,Butik
26459,81783,Counter pulsa
26460,81775,Toko Kelontong
26461,12370,Warung
26462,78466,Minimarket
26463,81796,Olshop
26464,81797,Counter pulsa
26465,81793,Toko Kelontong
26466,81800,Toko Kelontong
26467,81808,Toko Kelontong
26468,81806,Cafe
26469,139,Counter pulsa
26470,81805,Olshop
26471,81814,Counter pulsa
26472,81813,Toko Kelontong
26473,81807,Butik
26474,81761,Toko Kelontong
26475,81821,Toko Kelontong
26476,81824,Toko Kelontong
26477,81820,Toko Kelontong
26478,81774,Toko Kelontong
26479,81826,Minimarket
26480,81834,Bengkel
26481,81842,Warung
26482,81846,Toko Kelontong
26483,81849,Toko Kelontong
26484,81851,Toko Kelontong
26485,81856,Toko Kelontong
26486,81853,Cafe
26487,81857,Toko Kelontong
26488,80899,Cafe
26489,81841,Cafe
26490,81644,Olshop
26491,81860,Toko Kelontong
26492,81866,Toko Kelontong
26493,81862,Olshop
26494,53048,Counter pulsa
26495,81838,Cafe
26496,81872,Minimarket
26497,7544,Olshop
26498,81873,Counter pulsa
26499,81876,Olshop
26500,81885,Warung
26501,81831,Counter pulsa
26502,81888,Toko Kelontong
26503,81887,Cafe
26504,81891,Warung
26505,81893,Toko Kelontong
26506,81894,Counter pulsa
26507,81896,Toko Kelontong
26508,81875,Restoran
26509,81798,Minimarket
26510,81897,Butik
26511,81901,Counter pulsa
26512,81900,Butik
26513,73063,Minimarket
26514,57943,Cafe
26515,81881,Cafe
26516,81904,Cafe
26517,81828,Cafe
26518,81908,Minimarket
26519,81912,Counter pulsa
26520,81914,Toko Kelontong
26521,81915,Counter pulsa
26522,81917,Counter pulsa
26523,81919,Toko Kelontong
26524,81890,Toko Kelontong
26525,77333,Toko Kelontong
26526,78240,Cafe
26527,81927,Counter pulsa
26528,81930,Cafe
26529,81928,Olshop
26530,81924,Toko Kelontong
26531,81938,Olshop
26532,81803,Toko Kelontong
26533,81939,Cafe
26534,81943,Kaki Lima
26535,81946,Olshop
26536,81950,Toko Kelontong
26537,27262,Olshop
26538,81936,Counter pulsa
26539,81953,Cafe
26540,81952,Toko Kelontong
26541,81955,Warung
26542,81959,Olshop
26543,81960,Cafe
26544,81961,Butik
26545,81963,Olshop
26546,81964,Counter pulsa
26547,32103,Cafe
26548,81840,Minimarket
26549,81811,Toko Kelontong
26550,81979,Toko Kelontong
26551,75366,Warung
26552,81986,Counter pulsa
26553,81982,Toko Kelontong
26554,81987,Toko Kelontong
26555,81990,Olshop
26556,81786,Toko Kelontong
26557,81991,Cafe
26558,81984,Toko Kelontong
26559,81993,Toko Kelontong
26560,81701,Restoran
26561,81994,Toko Kelontong
26562,81996,Minimarket
26563,34121,Counter pulsa
26564,81815,Toko Kelontong
26565,81998,Warung
26566,82004,Warung
26567,82005,Counter pulsa
26568,82006,Counter pulsa
26569,82010,Olshop
26570,82009,Toko Kelontong
26571,82001,Olshop
26572,82014,Cafe
26573,82015,Cafe
26574,82007,Toko Kelontong
26575,82017,Butik
26576,81643,Toko Kelontong
26577,82022,Toko Kelontong
26578,82023,Counter pulsa
26579,82021,Cafe
26580,81995,Warung
26581,82025,Olshop
26582,23335,Butik
26583,82012,Counter pulsa
26584,81286,Butik
26585,82032,Butik
26586,82018,Toko Kelontong
26587,82040,Olshop
26588,82045,Cafe
26589,82055,Butik
26590,82054,Olshop
26591,82057,Butik
26592,82060,Cafe
26593,81954,Restoran
26594,82064,Olshop
26595,82065,Cafe
26596,82070,Counter pulsa
26597,82067,Counter pulsa
26598,82072,Olshop
26599,82078,Toko Kelontong
26600,82079,Olshop
26601,82080,Warung
26602,81809,Cafe
26603,82083,Toko Kelontong
26604,82068,Toko Kelontong
26605,82043,Kaki Lima
26606,82048,Olshop
26607,73762,Minimarket
26608,82088,Cafe
26609,82092,Warung
26610,82047,Butik
26611,82096,Toko Kelontong
26612,82097,Olshop
26613,82094,Warung
26614,82099,Cafe
26615,82101,Toko Kelontong
26616,81123,Counter pulsa
26617,82103,Olshop
26618,82105,Toko Kelontong
26619,82104,Toko Kelontong
26620,82110,Kaki Lima
26621,82113,Toko Kelontong
26622,82117,Minimarket
26623,82121,Kaki Lima
26624,82122,Toko Kelontong
26625,82129,Cafe
26626,81285,Kaki Lima
26627,82138,Cafe
26628,42910,Olshop
26629,82143,Restoran
26630,82127,Toko Kelontong
26631,82149,Toko Kelontong
26632,82152,Counter pulsa
26633,82148,Counter pulsa
26634,82153,Toko Kelontong
26635,82156,Toko Kelontong
26636,82160,Cafe
26637,82066,Warung
26638,82166,Butik
26639,82168,Olshop
26640,82141,Toko Kelontong
26641,82172,Toko Kelontong
26642,82176,Counter pulsa
26643,82178,Cafe
26644,82184,Counter pulsa
26645,82180,Toko Kelontong
26646,82181,Olshop
26647,82189,Cafe
26648,82146,Counter pulsa
26649,82186,Cafe
26650,82169,Cafe
26651,82193,Toko Kelontong
26652,82164,Restoran
26653,82190,Cafe
26654,81976,Cafe
26655,82197,Toko Kelontong
26656,82196,Counter pulsa
26657,82167,Olshop
26658,82175,Counter pulsa
26659,82201,Olshop
26660,82203,Toko Kelontong
26661,82195,Toko Kelontong
26662,82202,Minimarket
26663,82204,Counter pulsa
26664,82207,Toko Kelontong
26665,82206,Toko Kelontong
26666,82216,Cafe
26667,82215,Kaki Lima
26668,81833,Olshop
26669,82219,Restoran
26670,80166,Cafe
26671,82220,Warung
26672,82221,Toko Kelontong
26673,82084,Toko Kelontong
26674,82223,Toko Kelontong
26675,80319,Cafe
26676,82231,Counter pulsa
26677,82232,Cafe
26678,82235,Olshop
26679,78907,Toko Kelontong
26680,82236,Cafe
26681,82090,Cafe
26682,82076,Bengkel
26683,82241,Cafe
26684,82242,Bengkel
26685,82243,Minimarket
26686,82245,Butik
26687,82137,Minimarket
26688,82247,Butik
26689,82249,Restoran
26690,82250,Olshop
26691,82244,Cafe
26692,81553,Cafe
26693,82260,Kaki Lima
26694,82261,Counter pulsa
26695,82188,Olshop
26696,82263,Cafe
26697,82264,Olshop
26698,82269,Counter pulsa
26699,82159,Toko Kelontong
26700,82271,Olshop
26701,82273,Restoran
26702,82267,Toko Kelontong
26703,82275,Toko Kelontong
26704,82279,Toko Kelontong
26705,82283,Toko Kelontong
26706,82268,Minimarket
26707,82173,Counter pulsa
26708,82280,Cafe
26709,82288,Toko Kelontong
26710,82290,Kaki Lima
26711,82277,Cafe
26712,82285,Toko Kelontong
26713,82276,Olshop
26714,82292,Toko Kelontong
26715,82303,Cafe
26716,82296,Toko Kelontong
26717,82305,Kaki Lima
26718,82304,Olshop
26719,82306,Toko Kelontong
26720,82307,Toko Kelontong
26721,82102,Warung
26722,82058,Butik
26723,82314,Cafe
26724,82309,Restoran
26725,82319,Toko Kelontong
26726,82322,Counter pulsa
26727,82321,Cafe
26728,82326,Kaki Lima
26729,81829,Warung
26730,82330,Counter pulsa
26731,82331,Butik
26732,82332,Olshop
26733,82333,Counter pulsa
26734,82335,Cafe
26735,81756,Counter pulsa
26736,82341,Butik
26737,82343,Toko Kelontong
26738,81767,Cafe
26739,82349,Cafe
26740,82353,Butik
26741,82328,Restoran
26742,82361,Toko Kelontong
26743,82360,Counter pulsa
26744,82358,Restoran
26745,82205,Toko Kelontong
26746,82093,Cafe
26747,82374,Bengkel
26748,82375,Olshop
26749,82371,Olshop
26750,82377,Cafe
26751,82376,Bengkel
26752,82384,Counter pulsa
26753,82287,Toko Kelontong
26754,82385,Bengkel
26755,82388,Cafe
26756,82392,Cafe
26757,82398,Toko Kelontong
26758,82399,Warung
26759,46366,Counter pulsa
26760,82381,Cafe
26761,82394,Toko Kelontong
26762,82402,Cafe
26763,82408,Cafe
26764,82415,Counter pulsa
26765,82416,Toko Kelontong
26766,82418,Warung
26767,63180,Counter pulsa
26768,82421,Bengkel
26769,82413,Cafe
26770,80744,Toko Kelontong
26771,82430,Restoran
26772,82217,Restoran
26773,82434,Olshop
26774,82436,Olshop
26775,82441,Counter pulsa
26776,82444,Minimarket
26777,82446,Cafe
26778,82443,Warung
26779,81212,Restoran
26780,82452,Toko Kelontong
26781,82029,Toko Kelontong
26782,82194,Cafe
26783,82073,Minimarket
26784,82016,Butik
26785,82461,Counter pulsa
26786,82469,Cafe
26787,82468,Kaki Lima
26788,80614,Cafe
26789,80420,Counter pulsa
26790,74652,Toko Kelontong
26791,82308,Cafe
26792,82474,Counter pulsa
26793,82477,Toko Kelontong
26794,5275,Restoran
26795,82485,Warung
26796,82479,Toko Kelontong
26797,82486,Cafe
26798,77008,Toko Kelontong
26799,82494,Cafe
26800,82489,Toko Kelontong
26801,82496,Olshop
26802,70577,Cafe
26803,82500,Counter pulsa
26804,82502,Bengkel
26805,82503,Toko Kelontong
26806,82458,Toko Kelontong
26807,82504,Olshop
26808,82507,Butik
26809,82510,Restoran
26810,82511,Minimarket
26811,82512,Butik
26812,82513,Counter pulsa
26813,82515,Olshop
26814,82521,Cafe
26815,82525,Butik
26816,82528,Cafe
26817,82369,Minimarket
26818,82529,Cafe
26819,82531,Butik
26820,82533,Minimarket
26821,82534,Cafe
26822,82539,Olshop
26823,82540,Toko Kelontong
26824,82538,Warung
26825,82548,Toko Kelontong
26826,82497,Olshop
26827,82555,Restoran
26828,82557,Bengkel
26829,82562,Cafe
26830,82537,Toko Kelontong
26831,82565,Counter pulsa
26832,82556,Counter pulsa
26833,82563,Counter pulsa
26834,82074,Toko Kelontong
26835,82559,Minimarket
26836,76359,Restoran
26837,82575,Toko Kelontong
26838,82475,Kaki Lima
26839,82578,Warung
26840,82579,Counter pulsa
26841,82370,Counter pulsa
26842,82573,Counter pulsa
26843,82585,Toko Kelontong
26844,82583,Toko Kelontong
26845,82570,Cafe
26846,82582,Counter pulsa
26847,82590,Cafe
26848,82569,Toko Kelontong
26849,72862,Butik
26850,82595,Counter pulsa
26851,82599,Toko Kelontong
26852,82571,Olshop
26853,82604,Cafe
26854,82606,Kaki Lima
26855,82580,Toko Kelontong
26856,82608,Counter pulsa
26857,82612,Toko Kelontong
26858,82614,Olshop
26859,82619,Olshop
26860,82624,Toko Kelontong
26861,82623,Toko Kelontong
26862,82536,Warung
26863,82627,Cafe
26864,82617,Restoran
26865,82598,Bengkel
26866,82633,Olshop
26867,82631,Warung
26868,82632,Counter pulsa
26869,82637,Cafe
26870,82635,Toko Kelontong
26871,82638,Olshop
26872,82323,Cafe
26873,66884,Toko Kelontong
26874,82501,Toko Kelontong
26875,82639,Olshop
26876,82641,Restoran
26877,82642,Restoran
26878,82646,Warung
26879,82650,Counter pulsa
26880,82647,Warung
26881,82218,Butik
26882,82662,Butik
26883,53991,Olshop
26884,82664,Cafe
26885,82605,Cafe
26886,82671,Toko Kelontong
26887,82663,Olshop
26888,82675,Olshop
26889,82672,Counter pulsa
26890,82679,Toko Kelontong
26891,82620,Toko Kelontong
26892,82645,Restoran
26893,77881,Restoran
26894,80551,Cafe
26895,82684,Counter pulsa
26896,82574,Olshop
26897,82611,Olshop
26898,82450,Cafe
26899,82689,Olshop
26900,82670,Toko Kelontong
26901,82690,Minimarket
26902,82657,Olshop
26903,82607,Toko Kelontong
26904,82698,Cafe
26905,82456,Minimarket
26906,82699,Cafe
26907,82700,Cafe
26908,82703,Restoran
26909,82151,Toko Kelontong
26910,82705,Olshop
26911,82706,Toko Kelontong
26912,82709,Toko Kelontong
26913,82711,Butik
26914,82714,Bengkel
26915,82716,Toko Kelontong
26916,57103,Toko Kelontong
26917,82509,Olshop
26918,82720,Cafe
26919,82725,Minimarket
26920,82724,Toko Kelontong
26921,82726,Olshop
26922,80972,Restoran
26923,82735,Bengkel
26924,82743,Olshop
26925,82673,Olshop
26926,82747,Olshop
26927,46908,Toko Kelontong
26928,82755,Toko Kelontong
26929,52691,Counter pulsa
26930,61975,Counter pulsa
26931,82766,Restoran
26932,82682,Toko Kelontong
26933,82764,Toko Kelontong
26934,82768,Counter pulsa
26935,82771,Butik
26936,82636,Cafe
26937,82770,Olshop
26938,82775,Warung
26939,82773,Toko Kelontong
26940,82774,Cafe
26941,82454,Restoran
26942,31739,Toko Kelontong
26943,82391,Warung
26944,82198,Minimarket
26945,82785,Olshop
26946,82788,Olshop
26947,82368,Counter pulsa
26948,82791,Counter pulsa
26949,82777,Olshop
26950,46584,Cafe
26951,82798,Counter pulsa
26952,82577,Toko Kelontong
26953,82803,Toko Kelontong
26954,82810,Cafe
26955,46657,Counter pulsa
26956,82778,Cafe
26957,81721,Butik
26958,82799,Counter pulsa
26959,82807,Cafe
26960,82818,Toko Kelontong
26961,82824,Cafe
26962,82826,Butik
26963,82034,Restoran
26964,82832,Olshop
26965,82828,Cafe
26966,82833,Counter pulsa
26967,82800,Toko Kelontong
26968,82840,Olshop
26969,82834,Counter pulsa
26970,82841,Cafe
26971,82804,Olshop
26972,82848,Olshop
26973,82845,Cafe
26974,82849,Warung
26975,82842,Olshop
26976,82794,Bengkel
26977,82851,Minimarket
26978,82668,Butik
26979,82858,Counter pulsa
26980,82865,Warung
26981,82863,Toko Kelontong
26982,82805,Olshop
26983,82860,Toko Kelontong
26984,82868,Warung
26985,82856,Olshop
26986,82874,Counter pulsa
26987,82876,Counter pulsa
26988,82878,Warung
26989,82451,Cafe
26990,82879,Kaki Lima
26991,82859,Counter pulsa
26992,82870,Minimarket
26993,82846,Butik
26994,82880,Toko Kelontong
26995,82866,Olshop
26996,82877,Cafe
26997,82884,Olshop
26998,82888,Toko Kelontong
26999,82886,Counter pulsa
27000,82861,Counter pulsa
27001,82889,Warung
27002,82899,Bengkel
27003,82830,Cafe
27004,82902,Counter pulsa
27005,82904,Butik
27006,82906,Toko Kelontong
27007,82897,Olshop
27008,82914,Cafe
27009,82913,Minimarket
27010,79560,Cafe
27011,82915,Counter pulsa
27012,82924,Kaki Lima
27013,82922,Toko Kelontong
27014,82928,Bengkel
27015,82945,Olshop
27016,82947,Toko Kelontong
27017,82948,Toko Kelontong
27018,81918,Warung
27019,82952,Toko Kelontong
27020,82960,Cafe
27021,82963,Toko Kelontong
27022,82964,Warung
27023,82965,Kaki Lima
27024,82958,Olshop
27025,81703,Toko Kelontong
27026,82933,Counter pulsa
27027,82955,Counter pulsa
27028,82978,Kaki Lima
27029,82660,Olshop
27030,78179,Toko Kelontong
27031,59659,Warung
27032,82983,Restoran
27033,786,Toko Kelontong
27034,63610,Restoran
27035,82987,Toko Kelontong
27036,82991,Toko Kelontong
27037,82966,Cafe
27038,82996,Restoran
27039,82995,Butik
27040,83001,Olshop
27041,83003,Counter pulsa
27042,83002,Toko Kelontong
27043,83007,Cafe
27044,83008,Kaki Lima
27045,83013,Toko Kelontong
27046,83010,Warung
27047,83014,Olshop
27048,79955,Toko Kelontong
27049,16660,Cafe
27050,72376,Toko Kelontong
27051,44352,Olshop
27052,83020,Counter pulsa
27053,83011,Toko Kelontong
27054,83023,Toko Kelontong
27055,83025,Toko Kelontong
27056,83030,Minimarket
27057,83015,Cafe
27058,83031,Toko Kelontong
27059,83036,Butik
27060,83038,Cafe
27061,82403,Toko Kelontong
27062,83026,Toko Kelontong
27063,82975,Cafe
27064,83045,Counter pulsa
27065,83046,Toko Kelontong
27066,83051,Restoran
27067,83050,Bengkel
27068,82183,Toko Kelontong
27069,83058,Kaki Lima
27070,83060,Toko Kelontong
27071,83053,Counter pulsa
27072,83062,Olshop
27073,83066,Counter pulsa
27074,83065,Cafe
27075,83070,Counter pulsa
27076,82457,Toko Kelontong
27077,83072,Toko Kelontong
27078,83076,Counter pulsa
27079,83077,Toko Kelontong
27080,82872,Cafe
27081,83082,Counter pulsa
27082,83074,Counter pulsa
27083,83083,Olshop
27084,72914,Toko Kelontong
27085,83090,Toko Kelontong
27086,83093,Cafe
27087,83089,Toko Kelontong
27088,83095,Olshop
27089,83105,Toko Kelontong
27090,83100,Minimarket
27091,83110,Olshop
27092,82896,Butik
27093,83121,Cafe
27094,83125,Counter pulsa
27095,83104,Restoran
27096,83123,Cafe
27097,83092,Counter pulsa
27098,83109,Counter pulsa
27099,81902,Toko Kelontong
27100,83130,Cafe
27101,82686,Toko Kelontong
27102,82944,Toko Kelontong
27103,20198,Toko Kelontong
27104,83134,Cafe
27105,80007,Counter pulsa
27106,83136,Kaki Lima
27107,58673,Bengkel
27108,83138,Counter pulsa
27109,83141,Olshop
27110,83142,Toko Kelontong
27111,83146,Bengkel
27112,82942,Toko Kelontong
27113,82733,Cafe
27114,83153,Olshop
27115,83155,Cafe
27116,83149,Toko Kelontong
27117,80961,Kaki Lima
27118,83162,Warung
27119,83163,Olshop
27120,56922,Butik
27121,83165,Toko Kelontong
27122,44214,Minimarket
27123,83167,Cafe
27124,83172,Olshop
27125,83169,Cafe
27126,83175,Bengkel
27127,83145,Bengkel
27128,83177,Restoran
27129,83176,Toko Kelontong
27130,83115,Toko Kelontong
27131,83144,Butik
27132,83182,Cafe
27133,83147,Toko Kelontong
27134,83189,Toko Kelontong
27135,82793,Restoran
27136,83191,Toko Kelontong
27137,82123,Toko Kelontong
27138,83194,Toko Kelontong
27139,83193,Toko Kelontong
27140,83197,Cafe
27141,83198,Cafe
27142,83212,Minimarket
27143,83215,Olshop
27144,83219,Toko Kelontong
27145,83222,Toko Kelontong
27146,83224,Olshop
27147,82162,Cafe
27148,83233,Olshop
27149,83234,Olshop
